"Id","Annee_mode","Nom_mode","Label"
33047005,1990,"SHANKEN-J","SHANKEN-J,1990"
33050552,1976,"GROSSMAN-S","GROSSMAN-S,1976"
33051474,1993,"KAHAN-M","KAHAN-M,1993"
33055771,1987,"CHENG-H","CHENG-H,1987"
33058787,1991,"JOSKOW-P","JOSKOW-P,1991"
33059938,1983,"FLOOD-R","FLOOD-R,1983"
33062220,1988,"WHINSTON-M","WHINSTON-M,1988"
33063256,1987,"BEAMISH-P","BEAMISH-P,1987"
33063604,1996,"LANE-C","LANE-C,1996"
33064836,1979,"ZUCKERMAN-M","ZUCKERMAN-M,1979"
33068069,1980,"CUKIERMAN-A","CUKIERMAN-A,1980"
33072355,1985,"LAMBERT-R","LAMBERT-R,1985"
33074291,1988,"FREEMAN-S","FREEMAN-S,1988"
33074702,1989,"CALOMIRIS-C","CALOMIRIS-C,1989"
33075115,1986,"CHEN-N","CHEN-N,1986"
33076284,1979,"EDERINGTON-L","EDERINGTON-L,1979"
33076356,1994,"DEWATRIPONT-M","DEWATRIPONT-M,1994"
33079163,1987,"DRAVID-A","DRAVID-A,1987"
